component_id,component_path,old_needs_human_review,new_needs_human_review,old_status,new_status,route_profile,reason
M-042-editing-optimization-engine,skills/script_intelligence_army/M-042-editing-optimization-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,editing_packaging_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-042_Editing_Optimization_Engine,skills/script_intelligence_army/M-042-editing-optimization-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-043-cut-acceleration-system,skills/script_intelligence_army/M-043-cut-acceleration-system.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-043_Cut_Acceleration_System,skills/script_intelligence_army/M-043-cut-acceleration-system.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-044-visual-impact-engine,skills/script_intelligence_army/M-044-visual-impact-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,visual_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-044_Visual_Impact_Engine,skills/script_intelligence_army/M-044-visual-impact-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-045-sound-impact-system,skills/script_intelligence_army/M-045-sound-impact-system.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-045_Sound_Impact_System,skills/script_intelligence_army/M-045-sound-impact-system.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-046-cinematic-enhancement-engine,skills/script_intelligence_army/M-046-cinematic-enhancement-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-046_Cinematic_Enhancement_Engine,skills/script_intelligence_army/M-046-cinematic-enhancement-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-047-thumbnail-psychology-engine,skills/script_intelligence_army/M-047-thumbnail-psychology-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,editing_packaging_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-047_Thumbnail_Psychology_Engine,skills/script_intelligence_army/M-047-thumbnail-psychology-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-048-thumbnail-a-b-tester,skills/script_intelligence_army/M-048-thumbnail-a-b-tester.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,editing_packaging_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-048_Thumbnail_A_B_Tester,skills/script_intelligence_army/M-048-thumbnail-a-b-tester.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-049-viral-distribution-planner,skills/script_intelligence_army/M-049-viral-distribution-planner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-049_Viral_Distribution_Planner,skills/script_intelligence_army/M-049-viral-distribution-planner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-050-platform-algorithm-adapter,skills/script_intelligence_army/M-050-platform-algorithm-adapter.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-050_Platform_Algorithm_Adapter,skills/script_intelligence_army/M-050-platform-algorithm-adapter.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-051-viral-multiplier-engine,skills/script_intelligence_army/M-051-viral-multiplier-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-051_Viral_Multiplier_Engine,skills/script_intelligence_army/M-051-viral-multiplier-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-052-engagement-feedback-analyzer,skills/script_intelligence_army/M-052-engagement-feedback-analyzer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-052_Engagement_Feedback_Analyzer,skills/script_intelligence_army/M-052-engagement-feedback-analyzer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-053-audience-sentiment-engine,skills/script_intelligence_army/M-053-audience-sentiment-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-053_Audience_Sentiment_Engine,skills/script_intelligence_army/M-053-audience-sentiment-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-054-content-optimization-engine,skills/script_intelligence_army/M-054-content-optimization-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_refinement_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-054_Content_Optimization_Engine,skills/script_intelligence_army/M-054-content-optimization-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-055-learning-memory-engine,skills/script_intelligence_army/M-055-learning-memory-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-055_Learning_Memory_Engine,skills/script_intelligence_army/M-055-learning-memory-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-056-growth-prediction-engine,skills/script_intelligence_army/M-056-growth-prediction-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-056_Growth_Prediction_Engine,skills/script_intelligence_army/M-056-growth-prediction-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-057-monetization-advisor,skills/script_intelligence_army/M-057-monetization-advisor.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-057_Monetization_Advisor,skills/script_intelligence_army/M-057-monetization-advisor.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-058-sponsorship-matchmaker,skills/script_intelligence_army/M-058-sponsorship-matchmaker.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-058_Sponsorship_Matchmaker,skills/script_intelligence_army/M-058-sponsorship-matchmaker.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-059-product-integration-engine,skills/script_intelligence_army/M-059-product-integration-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-059_Product_Integration_Engine,skills/script_intelligence_army/M-059-product-integration-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-060-channel-strategy-director,skills/script_intelligence_army/M-060-channel-strategy-director.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-060_Channel_Strategy_Director,skills/script_intelligence_army/M-060-channel-strategy-director.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-001-context-packet-sanitizer,skills/sub_skills/SS-001-context-packet-sanitizer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,context_engineering_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-001-context-packet-sanitizer.subskill,skills/sub_skills/SS-001-context-packet-sanitizer.subskill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,context_engineering_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-101-elevenlabs-voice-generation-optimizer,skills/sub_skills/SS-101-elevenlabs-voice-generation-optimizer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,provider_handoff_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-101-elevenlabs-voice-generation-optimizer.subskill,skills/sub_skills/SS-101-elevenlabs-voice-generation-optimizer.subskill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,approval_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-102-heygen-avatar-render-orchestrator,skills/sub_skills/SS-102-heygen-avatar-render-orchestrator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,provider_handoff_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-102-heygen-avatar-render-orchestrator.subskill,skills/sub_skills/SS-102-heygen-avatar-render-orchestrator.subskill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,approval_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-103-nanobanana-visual-generation-optimizer,skills/sub_skills/SS-103-nanobanana-visual-generation-optimizer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,provider_handoff_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-103-nanobanana-visual-generation-optimizer.subskill,skills/sub_skills/SS-103-nanobanana-visual-generation-optimizer.subskill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,approval_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-104-sora-video-generation-orchestrator,skills/sub_skills/SS-104-sora-video-generation-orchestrator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,provider_handoff_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-104-sora-video-generation-orchestrator.subskill,skills/sub_skills/SS-104-sora-video-generation-orchestrator.subskill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-105-higgsfield-cinematic-motion-director,skills/sub_skills/SS-105-higgsfield-cinematic-motion-director.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,provider_handoff_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-105-higgsfield-cinematic-motion-director.subskill,skills/sub_skills/SS-105-higgsfield-cinematic-motion-director.subskill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,approval_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-106-kling-video-prompt-optimizer,skills/sub_skills/SS-106-kling-video-prompt-optimizer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,provider_handoff_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SS-106-kling-video-prompt-optimizer.subskill,skills/sub_skills/SS-106-kling-video-prompt-optimizer.subskill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,approval_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
